Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,RuleSegment,Segment,PCA1,PCA2
12613,57,9,6277.37,4,5,5,1,VIP,VIP,1.7687706387658757,0.212344292753274
12614,278,1,315.6,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.3103980026101418,-0.29686953586345927
12615,2,8,5362.98,5,4,5,1,VIP,VIP,1.7465363846714372,-0.10159162933418397
12616,95,3,1023.1,3,3,3,4,Loyal Customer,Loyal Customer,0.17103988684752996,-0.4750745935608942
12617,29,1,352.98,4,1,2,2,One-Time Buyer,One-Time Buyer,-0.6787346675668711,-1.3093460301791926
12618,22,1,137.31,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.079622564622347,-1.588598866912942
12619,16,9,3085.7,5,5,5,4,VIP,Loyal Customer,1.5493718388521691,-0.14810608270754974
12620,15,3,1303.41,5,3,4,4,Loyal Customer,Loyal Customer,0.4654852734282744,-0.7455543547293847
12621,2,35,22525.81,5,5,5,1,VIP,VIP,3.4484616641643306,0.8310436301216882
12622,232,1,162.1,2,1,1,2,One-Time Buyer,One-Time Buyer,-1.497358389555205,-0.6658168825721875
12623,276,7,3315.84,2,4,5,4,Win-Back Priority,Loyal Customer,0.8020824940143927,0.8705371974706078
12624,106,2,569.13,3,2,2,2,Needs Attention,One-Time Buyer,-0.3356938821519944,-0.699155204722682
12625,212,4,4678.88,2,3,5,4,At Risk,Loyal Customer,0.7435583220663122,0.507447781565452
12626,23,9,5954.48,4,5,5,1,VIP,VIP,1.824812807931168,0.055997755392372124
12627,11,6,4082.53,5,4,5,4,VIP,Loyal Customer,1.4113679443202347,-0.23634748663501856
12628,4,3,732.46,5,3,3,4,Loyal Customer,Loyal Customer,0.23557150237114302,-0.9447284843198346
12629,386,2,1198.22,2,2,3,3,Needs Attention,At Risk,-0.6601303058568294,0.670526693135199
12630,10,2,1030.88,5,2,3,2,New Customer,One-Time Buyer,0.15215220032749902,-0.9431517153962614
12631,57,6,3321.57,4,4,5,4,VIP,Loyal Customer,1.2122646857002937,-0.09867161736394635
12632,521,2,714.88,1,2,3,3,Needs Attention,At Risk,-1.2048024662275345,1.0983293473299125
12633,59,7,5156.16,4,4,5,4,VIP,Loyal Customer,1.5053575194812023,0.07970661910695775
12634,548,1,360.0,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.8833323740509245,0.8680912202876286
12635,90,4,2624.41,3,3,4,4,Loyal Customer,Loyal Customer,0.7721178177866883,-0.15691629434080812
12637,67,12,8085.8099999999995,3,5,5,1,Loyal Customer,VIP,2.059296374466532,0.42579523136848024
12638,33,2,681.49,4,2,3,2,New Customer,One-Time Buyer,-0.08516513035265665,-0.9568423422094177
12639,239,3,1072.37,2,3,3,3,At Risk,At Risk,-0.14473948449311194,0.1401188880931734
12640,24,3,994.58,4,3,3,4,Loyal Customer,Loyal Customer,0.3244829863531603,-0.7797492210552138
12641,115,1,145.9,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.270284292291658,-1.1833315536398121
12642,25,3,905.26,4,3,3,4,Loyal Customer,Loyal Customer,0.2804088610427985,-0.800565990237649
12643,128,11,7803.82,3,5,5,1,Loyal Customer,VIP,1.8394530132847784,0.6398520355959151
12644,130,4,1900.49,3,3,4,4,Loyal Customer,Loyal Customer,0.5353695532981775,-0.07530671890778284
12645,34,8,3215.3,4,4,5,4,VIP,Loyal Customer,1.444628522207621,-0.10370265045833786
12646,5,2,1346.97,5,2,4,4,New Customer,Loyal Customer,0.2824875922351579,-0.8930034885893883
12647,22,35,14916.35,4,5,5,1,VIP,VIP,3.218694350739546,0.8051183180630753
12648,155,4,1039.0,3,3,3,4,Loyal Customer,Loyal Customer,0.2090031667601061,-0.13117051158112594
12649,107,8,2096.65,3,4,4,4,Loyal Customer,Loyal Customer,1.0841944825797036,0.08814570996062382
12650,3,1,242.44000000000003,5,1,1,2,One-Time Buyer,One-Time Buyer,-0.7841748185149655,-1.5177418416967596
12651,335,4,377.75,2,3,2,3,At Risk,At Risk,-0.660291767754716,0.3535296883138438
12652,331,2,891.03,2,2,3,3,Needs Attention,At Risk,-0.6629450603675624,0.36161923944013097
12653,149,3,4160.83,3,3,5,4,Loyal Customer,Loyal Customer,0.6673592069925715,0.12388099345362479
12654,11,5,529.98,5,4,2,4,Needs Attention,Loyal Customer,0.38719778229853913,-0.8402134384370067
12655,424,1,243.35000000000002,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.766730933209762,0.2452970004225791
12656,17,8,5723.83,5,4,5,1,VIP,VIP,1.7403772204802053,-0.021493657094111072
12657,11,4,1427.18,5,3,4,4,Loyal Customer,Loyal Customer,0.6864762586860667,-0.6495013487418734
12658,19,1,632.05,5,1,3,2,One-Time Buyer,One-Time Buyer,-0.39725138888501244,-1.1965818487898765
12659,30,1,73.68,4,1,1,2,One-Time Buyer,One-Time Buyer,-1.3719599418439399,-1.7190368801680886
12660,11,1,227.1,5,1,1,2,One-Time Buyer,One-Time Buyer,-0.8317760099906721,-1.5015706108282516
12661,436,1,162.0,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.9745413978657114,0.1878382106383212
12662,1,20,6374.02,5,5,5,1,VIP,VIP,2.476332311967891,0.2768919061840916
12663,625,2,185.4,1,2,1,0,Lost / Let Go,Lost / Let Go,-2.045397161100787,1.1756984864065276
12664,8,11,5420.04,5,5,5,1,VIP,VIP,1.9581686463911099,0.04066768831233491
12665,325,3,259.6,2,3,1,3,At Risk,At Risk,-0.9743139803414713,0.12354453441236302
12666,394,1,1248.42,2,1,4,3,One-Time Buyer,At Risk,-0.9720515733196475,0.5537745343312637
12667,58,1,460.13,4,1,2,2,One-Time Buyer,One-Time Buyer,-0.6291177504375659,-1.1176336101207256
12668,12,9,9906.03,5,5,5,1,VIP,VIP,2.0764983433362745,0.14532575341217013
12669,151,2,1427.73,3,2,4,4,Needs Attention,Loyal Customer,-0.03299577057852272,-0.2664610002744124
12670,10,7,3436.29,5,4,5,4,VIP,Loyal Customer,1.4397747439795052,-0.23328697764114933
12671,606,1,2622.481,1,1,4,3,One-Time Buyer,At Risk,-1.1382901606305904,1.6383876545215525
12672,330,2,407.05,2,2,2,3,Lost / Let Go,At Risk,-1.0078696544226213,0.1494062748403701
12673,5,3,1140.02,5,3,3,4,Loyal Customer,Loyal Customer,0.42944256737023206,-0.8230041560842142
12674,39,4,1844.6,4,3,4,4,Loyal Customer,Loyal Customer,0.7348629045201747,-0.4641117642209526
12675,554,2,873.25,1,2,3,3,Needs Attention,At Risk,-1.193213274966648,1.2896046186546208
12676,25,10,2333.09,4,5,4,4,VIP,Loyal Customer,1.477445527185755,-0.146895732051696
12677,555,2,359.1,1,2,2,0,Lost / Let Go,Lost / Let Go,-1.5893785088745584,1.0578676247541952
12678,42,15,32595.18,4,5,5,1,VIP,VIP,2.8961519231129973,0.7744512346214902
12679,59,4,951.02,4,3,3,4,Loyal Customer,Loyal Customer,0.3941859666362882,-0.5564775013373899
12680,1,4,790.81,5,3,3,4,Loyal Customer,Loyal Customer,0.44796344708595426,-0.848240893338762
12681,15,44,27898.28,5,5,5,1,VIP,VIP,3.6844315882075183,1.0310290744198978
12682,4,51,21685.51,5,5,5,1,VIP,VIP,3.7093462571720113,0.9754465220918123
12683,4,20,11400.78,5,5,5,1,VIP,VIP,2.727456751537266,0.4440855586684598
12684,8,6,2073.63,5,4,4,4,VIP,Loyal Customer,1.11770907899756,-0.42902139243754484
12685,28,6,2575.08,4,4,4,4,VIP,Loyal Customer,1.1670744606113785,-0.28773222697586304
12686,372,1,142.28,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.8821768208255643,-0.1143246242390457
12687,481,1,1858.91,1,1,4,3,One-Time Buyer,At Risk,-0.9987923416214759,1.0237236716396727
12688,114,1,4873.8099999999995,3,1,5,4,One-Time Buyer,Loyal Customer,0.2870037079129127,-0.2560238145195755
12689,26,2,1139.61,4,2,3,4,New Customer,Loyal Customer,0.15922843494904784,-0.8495392344069479
12690,206,1,335.01,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.1156573725278507,-0.582390713614212
12691,28,6,1044.4,4,4,3,4,Loyal Customer,Loyal Customer,0.7666381250242957,-0.5276136662536063
12692,637,1,110.95,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.6112512054595856,0.9291712297741442
12693,127,7,1415.02,3,4,4,4,Loyal Customer,Loyal Customer,0.7724921997938274,0.020520765644602184
12694,70,3,1663.35,3,3,4,4,Loyal Customer,Loyal Customer,0.445103751190063,-0.4505426336587392
12695,7,7,1371.1200000000001,5,4,4,4,VIP,Loyal Customer,1.0390447300608674,-0.4901018690329695
12696,435,2,731.91,1,2,3,3,Needs Attention,At Risk,-0.9933131148286705,0.7446397142789465
12697,29,3,757.59,4,3,3,4,Loyal Customer,Loyal Customer,0.19208444495351387,-0.8311333778354685
12698,590,1,285.75,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.0837601360417515,0.9826302802127753
12699,418,1,566.11,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.3788716557102172,0.4441291032635987
12700,8,4,4525.99,5,3,5,4,Loyal Customer,Loyal Customer,1.2057212292311128,-0.35520510520354287
12701,80,6,2248.41,3,4,4,4,Loyal Customer,Loyal Customer,0.985301229175247,-0.10615975450845963
12702,20,1,201.0,4,1,1,2,One-Time Buyer,One-Time Buyer,-0.9067703426746407,-1.4962234034311428
12703,71,4,898.53,3,3,3,4,Loyal Customer,Loyal Customer,0.3409511399480455,-0.5213377349526482
12704,7,8,1740.84,5,4,4,4,VIP,Loyal Customer,1.2354441344152343,-0.37983230200167384
12705,15,13,11114.1,5,5,5,1,VIP,VIP,2.379007592832268,0.32220888590301244
12707,292,1,603.42,2,1,2,3,One-Time Buyer,At Risk,-1.0560187989466077,-0.06628186159486132
12708,30,18,4738.1,4,5,5,1,VIP,VIP,2.199998939042881,0.27961774225365443
12709,15,32,29883.88,5,5,5,1,VIP,VIP,3.4767362628561536,0.9260519938981894
12710,97,3,1023.02,3,3,3,4,Loyal Customer,Loyal Customer,0.16632960577986955,-0.4667246053373074
12711,612,2,1213.05,1,2,3,3,Needs Attention,At Risk,-1.1830154629061318,1.6196924180129266
12712,29,21,6401.66,4,5,5,1,VIP,VIP,2.448525654035666,0.4137216594852327
12713,1,1,794.55,5,1,3,2,One-Time Buyer,One-Time Buyer,-0.25372239252768036,-1.2111459291509068
12714,9,12,12815.710000000001,5,5,5,1,VIP,VIP,2.3993607463664404,0.3055320391847654
12715,106,1,263.36,3,1,1,2,One-Time Buyer,One-Time Buyer,-0.9883634411207777,-1.0647194030366076
12716,4,2,963.49,5,2,3,2,New Customer,One-Time Buyer,0.1361915489080763,-0.9862279938615925
12717,151,3,1058.91,3,3,3,4,Loyal Customer,Loyal Customer,0.055383668951310305,-0.23155135004507213
12718,71,1,202.25,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.0232589141134816,-1.2811279881992002
12719,5,2,572.95,5,2,2,2,New Customer,One-Time Buyer,-0.09661130652625984,-1.1201027335421978
12720,3,29,7306.67,5,5,5,1,VIP,VIP,2.8062325913304287,0.46333134050550107
12721,32,8,3635.08,4,4,5,4,VIP,Loyal Customer,1.5037724838448645,-0.07944413520765176
12722,85,4,979.63,3,3,3,4,Loyal Customer,Loyal Customer,0.3465499159803549,-0.43978200843878257
12723,4,5,707.07,5,4,3,4,Loyal Customer,Loyal Customer,0.5313558598377122,-0.7929564127063116
12724,5,7,2083.52,5,4,4,4,VIP,Loyal Customer,1.2293959229657125,-0.3872436447074927
12725,371,3,2278.56,2,3,4,3,At Risk,At Risk,-0.1189118628228358,0.8929219873655917
12726,28,11,3690.6,4,5,5,1,VIP,VIP,1.7408128756552799,0.02217751252705364
12727,11,10,4905.53,5,5,5,1,VIP,VIP,1.8400474712763712,-0.007880768953452274
12728,71,5,926.17,3,4,3,4,Loyal Customer,Loyal Customer,0.49442505782988455,-0.4408284435646926
12729,114,1,417.01,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.8036246475285695,-0.9093648736840879
12730,522,1,703.25,1,1,3,0,One-Time Buyer,Lost / Let Go,-1.5258394942723865,0.9370155014562123
12731,24,17,25631.71,4,5,5,1,VIP,VIP,2.9219918703332364,0.6820019920921951
12732,180,1,218.26000000000002,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.244413565727744,-0.804754003296372
12733,234,4,2424.02,2,3,4,4,At Risk,Loyal Customer,0.40022201063005247,0.42466062908823726
12734,353,3,603.65,2,3,2,3,At Risk,At Risk,-0.6660679374166955,0.4646029247936849
12735,315,2,689.5699999999999,2,2,3,3,Needs Attention,At Risk,-0.7391983047956341,0.22656626166625307
12736,333,1,144.0,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.7857043878292145,-0.2743806135420473
12738,372,1,274.7,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.5915686161754807,0.05976425881692961
12739,99,2,2421.23,3,2,4,4,Needs Attention,Loyal Customer,0.32296221688504767,-0.3436880718309691
12740,64,1,427.6,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.6756262794910417,-1.1119795023991408
12741,533,1,236.07,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.034980375556292,0.6934588447693368
12742,626,1,1201.52,1,1,3,0,One-Time Buyer,Lost / Let Go,-1.5314083487792818,1.5146069795658639
12743,134,2,540.13,3,2,2,2,Needs Attention,One-Time Buyer,-0.4243315394620952,-0.595850046946083
12744,56,8,13158.16,4,4,5,1,VIP,VIP,2.01875252835599,0.36311492047135957
12745,487,2,723.85,1,2,3,3,Needs Attention,At Risk,-1.1197884936758071,0.9593383725820304
12746,541,1,254.55,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.0203544177052133,0.7469072575918142
12747,2,26,9257.039999999999,5,5,5,1,VIP,VIP,2.832683641265626,0.4801957894529467
12748,1,322,51105.96,5,5,5,1,VIP,VIP,5.499790961589532,1.9167621770704641
12749,4,9,6847.36,5,5,5,1,VIP,VIP,1.9312575957828366,0.013632533712151496
12750,129,1,275.88,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.021587516394695,-0.956147938468994
12751,445,1,268.27,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.7727058358826626,0.3590204026915338
12752,81,1,4366.78,3,1,5,4,One-Time Buyer,Loyal Customer,0.3153873908908782,-0.4233533302963368
12753,23,6,21429.39,4,4,5,1,VIP,VIP,2.119410696014331,0.25483571278258
12754,236,3,3010.74,2,3,5,4,At Risk,Loyal Customer,0.3203625534108743,0.40198080074189146
12755,281,11,9030.66,2,5,5,1,Win-Back Priority,VIP,1.5465926670777514,1.3190477344712208
12756,87,1,112.07999999999998,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.3210033200872418,-1.370118351880222
12757,16,9,4176.75,5,5,5,4,VIP,Loyal Customer,1.683759576629302,-0.06760109079168004
12758,117,7,9903.24,3,4,5,1,Loyal Customer,VIP,1.659514024410002,0.4960328922819746
12759,52,8,4618.74,4,4,5,4,VIP,Loyal Customer,1.5633261445234305,0.06794832016210434
12760,456,1,317.8,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.7234513019210547,0.4499705926393513
12761,465,1,712.95,1,1,3,0,One-Time Buyer,Lost / Let Go,-1.386511229537521,0.7020871593423268
12762,8,2,1702.52,5,2,4,4,New Customer,Loyal Customer,0.3794148969432577,-0.81818164993854
12763,138,2,814.16,3,2,3,2,Needs Attention,One-Time Buyer,-0.25176199143551736,-0.4701288711715636
12764,317,1,1693.88,2,1,4,3,One-Time Buyer,At Risk,-0.6566489786726871,0.3126067154706578
12765,472,6,1299.58,1,4,4,3,Win-Back Priority,At Risk,-0.17436806642858876,1.388790014037246
12766,4,9,9116.28,5,5,5,1,VIP,VIP,2.058315683219615,0.08974669763168312
12767,376,1,949.82,2,1,3,3,One-Time Buyer,At Risk,-1.051233967859919,0.40579516608498356
12768,451,1,168.69000000000003,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.991749045589281,0.26131758737135063
12769,239,1,1143.6,2,1,3,3,One-Time Buyer,At Risk,-0.6485987271087236,-0.11826640612413698
12770,211,2,3246.45,2,2,5,4,Needs Attention,Loyal Customer,0.19130353969540406,0.2030560123431223
12771,486,1,226.3,1,1,1,0,One-Time Buyer,Lost / Let Go,-1.9437898075477602,0.4855520226973708
12772,60,1,752.47,3,1,3,2,One-Time Buyer,One-Time Buyer,-0.4157817870367969,-0.9786629905912699
12773,564,1,124.25,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.390748020231879,0.6534972727002875
12774,536,1,83.7,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.4989835410188967,0.4322552118005454
12775,17,7,1551.12,5,4,4,4,VIP,Loyal Customer,1.0703971750952885,-0.4154617691586139
12776,668,1,27.5,1,1,1,0,One-Time Buyer,Lost / Let Go,-3.29119042807787,0.6950146314824549
12777,458,1,519.45,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.510505766868483,0.5887073260156862
12778,20,9,1541.68,4,5,4,4,VIP,Loyal Customer,1.2320656050671077,-0.31584505818528935
12779,38,14,6722.2699999999995,4,5,5,1,VIP,VIP,2.1550141759319557,0.31217496202942474
12780,599,1,322.4,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.0513955024301085,1.0522908904298476
12781,64,2,786.74,3,2,3,2,Needs Attention,One-Time Buyer,-0.09395726571487614,-0.7889481899816445
12782,5,11,3862.2400000000002,5,5,5,1,VIP,VIP,1.8147606711452966,-0.06199840211160589
12783,2,4,1295.87,5,3,4,4,Loyal Customer,Loyal Customer,0.6646931810478013,-0.7128230764672498
12784,15,2,1511.15,5,2,4,4,New Customer,Loyal Customer,0.3101405582847539,-0.8205795620854053
12785,364,3,904.4,2,3,3,3,At Risk,At Risk,-0.5125260423241765,0.6180264720852703
12786,610,1,668.5,1,1,3,0,One-Time Buyer,Lost / Let Go,-1.7540334294447195,1.2918699341239817
12787,10,4,799.18,5,3,3,4,Loyal Customer,Loyal Customer,0.43159210953402516,-0.8077755730300749
12788,463,4,384.9,1,3,2,3,At Risk,At Risk,-0.9512260697627413,0.8942331502930069
12789,65,3,225.35,3,3,1,2,Needs Attention,One-Time Buyer,-0.42904908116591356,-1.0021332091526984
12790,192,2,546.85,2,2,2,2,Lost / Let Go,One-Time Buyer,-0.554443868957832,-0.3498150562631737
12791,374,5,834.4300000000001,2,4,3,3,At Risk,At Risk,-0.26018885449506407,0.7996299246076128
12792,257,2,715.01,2,2,3,3,Needs Attention,At Risk,-0.5875432979387984,-0.006563585322091024
12793,335,3,849.33,2,3,3,3,At Risk,At Risk,-0.4725923903907107,0.4799593321521052
12794,53,2,860.41,4,2,3,2,New Customer,One-Time Buyer,-0.028546152859405538,-0.8112079091861738
12795,19,1,318.48,5,1,2,2,One-Time Buyer,One-Time Buyer,-0.7008877261019861,-1.3784752363663144
12796,628,1,351.0,1,1,2,0,One-Time Buyer,Lost / Let Go,-2.081565926003575,1.1962066935907398
12797,366,2,694.11,2,2,3,3,Needs Attention,At Risk,-0.8555165054512157,0.44176373753821996
12798,10,4,8510.93,5,3,5,4,Loyal Customer,Loyal Customer,1.4813967822613876,-0.1788899463420474
12799,529,1,219.35,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.0581030922124572,0.6572638128999989
12800,470,2,500.25,1,2,2,3,Lost / Let Go,At Risk,-1.243822276556377,0.790076615633435
12801,501,1,871.82,1,1,3,3,One-Time Buyer,At Risk,-1.3814636305585095,0.9062012130249361
12802,187,5,2186.42,3,4,4,4,Loyal Customer,Loyal Customer,0.6043500670622715,0.2729797450283502
12803,393,1,1017.81,2,1,3,3,One-Time Buyer,At Risk,-1.0603108273940958,0.4953169752618053
12804,466,2,325.37,1,2,2,0,Lost / Let Go,Lost / Let Go,-1.4249826528806362,0.659209103042067
12805,382,4,1230.95,2,3,4,3,At Risk,At Risk,-0.24647203389775446,0.8639629978584666
12806,572,2,2558.96,1,2,4,3,Needs Attention,At Risk,-0.7582610755665979,1.6507079350965717
12807,383,1,250.35,2,1,1,0,One-Time Buyer,Lost / Let Go,-1.658340358730538,0.08120889262172279
12808,37,5,850.1,4,4,3,4,Loyal Customer,Loyal Customer,0.5358999246727703,-0.6059015252896808
12809,178,3,1384.3400000000001,3,3,4,4,Loyal Customer,Loyal Customer,0.11115117860048537,-0.04732609944611148
12810,535,2,534.99,1,2,2,0,Lost / Let Go,Lost / Let Go,-1.3660259684418712,1.0799501662117632
12811,262,4,893.9,2,3,3,3,At Risk,At Risk,-0.10785945206963499,0.276697920312535
12812,45,1,229.64000000000001,4,1,1,2,One-Time Buyer,One-Time Buyer,-0.9063442252258126,-1.3563221037918094
12813,502,3,1621.8,1,3,4,3,At Risk,At Risk,-0.5760499902411709,1.350818550036441
12814,102,1,85.92,3,1,1,2,One-Time Buyer,One-Time Buyer,-1.4728918188899167,-1.3773195566249974
12815,148,2,863.46,3,2,3,2,Needs Attention,One-Time Buyer,-0.2490675955109815,-0.41265637936976907
12816,96,2,452.20000000000005,3,2,2,2,Needs Attention,One-Time Buyer,-0.41422923874228373,-0.8020602339440266
12817,281,3,570.98,2,3,2,3,At Risk,At Risk,-0.5224092225606537,0.1484811190365569
12818,262,1,1182.0800000000002,2,1,3,3,One-Time Buyer,At Risk,-0.6876865428339759,-0.013207616041857462
12819,458,1,540.52,1,1,2,0,One-Time Buyer,Lost / Let Go,-1.492884823119846,0.599263154676085
12820,3,11,2689.52,5,5,4,4,VIP,Loyal Customer,1.6588070617883,-0.16659411493589396
12821,214,2,220.8,2,2,1,2,Lost / Let Go,One-Time Buyer,-1.0073579086823592,-0.4982447612226386
12822,71,2,948.88,3,2,3,2,Needs Attention,One-Time Buyer,-0.02721812182292202,-0.7098672075932594
12823,75,18,6501.5,3,5,5,1,Loyal Customer,VIP,2.2352550137162774,0.5521007594706152
12824,60,1,397.12,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.6990297643622578,-1.1483427285044767
12825,521,2,518.63,1,2,2,0,Lost / Let Go,Lost / Let Go,-1.3470603493332016,1.013109743824248
12826,3,12,2955.75,5,5,5,1,VIP,VIP,1.762180522459303,-0.10968590553914662
12827,6,3,430.15000000000003,5,3,2,2,Needs Attention,One-Time Buyer,-0.005012599982783858,-1.077678739629682
12828,3,6,1018.71,5,4,3,4,Loyal Customer,Loyal Customer,0.8140355837073971,-0.6388662463477542
12829,337,3,385.3,2,3,2,3,At Risk,At Risk,-0.8275941107776971,0.27846718777451984
12830,38,6,6814.64,4,4,5,4,VIP,Loyal Customer,1.5756936566170054,0.012909569477622816
12831,262,3,451.11,2,3,2,3,At Risk,At Risk,-0.5824119921226647,0.006405466288386448
12832,32,2,383.03,4,2,2,2,New Customer,One-Time Buyer,-0.33814347567367886,-1.113974894463048
12833,145,1,417.38,3,1,2,2,One-Time Buyer,One-Time Buyer,-0.8757035333897266,-0.7793826576312354
12834,283,1,312.38,2,1,2,2,One-Time Buyer,One-Time Buyer,-1.3266259127929547,-0.27866166079864757
12835,428,41,5996.83,1,5,5,1,Win-Back Priority,VIP,1.9834005885567896,2.3233037011082405
12836,59,15,6559.7300000000005,4,5,5,1,VIP,VIP,2.1446246376606592,0.4192080189148731
12837,173,2,662.66,3,2,3,2,Needs Attention,One-Time Buyer,-0.42487917123981067,-0.37833029290999
12838,34,10,3366.7,4,5,5,4,VIP,Loyal Customer,1.6191818604694797,-0.011715990821882608
12839,3,26,10071.73,5,5,5,1,VIP,VIP,2.8677931377176806,0.5068139792577989
12840,144,7,4041.97,3,4,5,4,Loyal Customer,Loyal Customer,1.198570536222969,0.37072235195460684
12841,5,40,7464.19,5,5,5,1,VIP,VIP,3.0509526082427807,0.6015205991104526
12842,70,4,1917.99,3,3,4,4,Loyal Customer,Loyal Customer,0.6797050496731326,-0.3239930023229827
12843,66,28,6461.87,3,5,5,1,Loyal Customer,VIP,2.578365775095323,0.6808609027832825
12844,29,4,648.6,4,3,3,4,Loyal Customer,Loyal Customer,0.2946074008754753,-0.7837052949089653
12845,267,4,354.09,2,3,2,3,At Risk,At Risk,-0.5299622470224641,0.05176639249929205
12847,22,2,1609.0,4,2,4,4,New Customer,Loyal Customer,0.3216159736812084,-0.774604323490023
12848,676,1,208.0,1,1,1,0,One-Time Buyer,Lost / Let Go,-2.4252397271938366,1.2584492431150274
