Customer ID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,Tenure,AvgOrderValue,AvgItemsPerOrder,PurchaseRate,Churned
12804,285,2,325.37,60,270,319,162.685,135.0,0.006269592476489028,1
12805,201,4,1230.95,43,581,494,307.7375,145.25,0.008097165991902834,1
12806,391,2,2558.96,56,2084,408,1279.48,1042.0,0.004901960784313725,1
12807,202,1,250.35,15,143,202,250.35,143.0,0.0049504950495049506,1
12808,4,4,647.8000000000001,34,293,282,161.95000000000002,73.25,0.014184397163120567,0
12809,385,2,979.03,51,291,466,489.515,145.5,0.004291845493562232,0
12810,354,2,534.99,32,389,496,267.495,194.5,0.004032258064516129,1
12811,81,4,893.9,46,429,247,223.475,107.25,0.016194331983805668,1
12813,321,3,1621.8,36,1134,512,540.6,378.0,0.005859375,1
12815,17,1,495.36,30,236,17,495.36,236.0,0.058823529411764705,0
12817,100,3,570.98,15,216,254,190.32666666666668,72.0,0.011811023622047244,1
12818,81,1,1182.0800000000002,13,920,81,1182.0800000000002,920.0,0.012345679012345678,1
12819,277,1,540.52,19,344,277,540.52,344.0,0.0036101083032490976,1
12820,146,8,1917.64,91,1388,553,239.705,173.5,0.014466546112115732,0
12821,33,2,220.8,13,162,430,110.4,81.0,0.004651162790697674,1
12823,74,16,5736.5,1,830,498,358.53125,51.875,0.0321285140562249,0
12825,340,2,518.63,20,139,461,259.315,69.5,0.004338394793926247,1
12826,136,8,2178.13,82,1550,541,272.26625,193.75,0.014787430683918669,0
12829,156,3,385.3,17,550,369,128.43333333333334,183.33333333333334,0.008130081300813009,1
12831,81,3,451.11,16,303,282,150.37,101.0,0.010638297872340425,1
12834,102,1,312.38,18,110,102,312.38,110.0,0.00980392156862745,1
12835,247,41,5996.83,138,2349,556,146.2641463414634,57.292682926829265,0.0737410071942446,1
12836,38,13,5610.77,243,1872,557,431.59769230769234,144.0,0.02333931777378815,0
12837,388,1,528.5600000000001,73,170,388,528.5600000000001,170.0,0.002577319587628866,0
12838,193,9,3085.54,177,1707,412,342.8377777777778,189.66666666666666,0.021844660194174758,0
12839,2,17,6180.68,125,4156,552,363.5694117647059,244.47058823529412,0.030797101449275364,0
12840,2,6,3465.97,102,1906,493,577.6616666666666,317.6666666666667,0.012170385395537525,0
12841,0,28,5612.07,226,3915,338,200.4310714285714,139.82142857142858,0.08284023668639054,0
12842,128,3,1109.73,27,497,557,369.91,165.66666666666666,0.005385996409335727,0
12843,5,24,5831.12,113,2742,546,242.96333333333334,114.25,0.04395604395604396,0
12844,261,2,322.64,43,98,413,161.32,49.0,0.004842615012106538,0
12845,86,4,354.09,26,204,109,88.5225,51.0,0.03669724770642202,1
12847,207,1,765.36,34,624,207,765.36,624.0,0.004830917874396135,0
12848,495,1,208.0,16,58,495,208.0,58.0,0.00202020202020202,1
12849,88,5,2674.54,109,1726,410,534.908,345.2,0.012195121951219513,0
12850,265,1,330.0,2,200,265,330.0,200.0,0.0037735849056603774,1
12851,296,1,148.95,30,51,296,148.95,51.0,0.0033783783783783786,0
12852,114,1,311.55,17,149,114,311.55,149.0,0.008771929824561403,1
12853,59,8,2835.4,81,1194,492,354.425,149.25,0.016260162601626018,0
12854,60,6,2465.09,166,1426,547,410.84833333333336,237.66666666666666,0.010968921389396709,0
12855,192,4,650.9399999999999,65,270,221,162.73499999999999,67.5,0.01809954751131222,1
12857,30,6,3688.0,71,1420,502,614.6666666666666,236.66666666666666,0.01195219123505976,1
12858,202,1,147.27,36,51,202,147.27,51.0,0.0049504950495049506,1
12859,278,1,575.1,21,292,278,575.1,292.0,0.0035971223021582736,1
12860,512,1,54.22,16,26,512,54.22,26.0,0.001953125,1
12861,439,1,68.25,4,27,439,68.25,27.0,0.002277904328018223,1
12862,245,2,984.62,119,611,314,492.31,305.5,0.006369426751592357,1
12863,198,5,2271.35,23,707,408,454.27,141.4,0.012254901960784314,0
12864,327,1,152.45,4,231,327,152.45,231.0,0.0030581039755351682,0
12865,197,2,1755.24,93,1048,296,877.62,524.0,0.006756756756756757,0
12866,102,3,1092.35,57,544,322,364.1166666666666,181.33333333333334,0.009316770186335404,1
12867,33,10,5549.31,302,5594,542,554.931,559.4,0.01845018450184502,0
12868,5,8,2247.06,86,1282,212,280.8825,160.25,0.03773584905660377,1
12869,501,1,337.66999999999996,35,144,501,337.66999999999996,144.0,0.001996007984031936,1
12870,194,3,1676.95,85,906,443,558.9833333333333,302.0,0.006772009029345372,1
12871,26,2,495.38,9,364,259,247.69,182.0,0.007722007722007722,0
12872,146,12,3662.4900000000002,217,1845,555,305.20750000000004,153.75,0.021621621621621623,1
12873,101,3,2027.3,33,786,501,675.7666666666667,262.0,0.005988023952095809,1
12874,204,2,873.42,43,618,373,436.71,309.0,0.005361930294906166,1
12875,182,4,1307.52,2,4896,517,326.88,1224.0,0.007736943907156673,0
12876,15,3,2365.2000000000003,91,1742,409,788.4000000000001,580.6666666666666,0.007334963325183374,0
12877,20,15,2088.41,80,1447,510,139.22733333333332,96.46666666666667,0.029411764705882353,0
12878,55,2,854.99,38,547,85,427.495,273.5,0.023529411764705882,1
12880,201,2,640.13,32,279,394,320.065,139.5,0.005076142131979695,1
12881,95,1,298.0,7,21,95,298.0,21.0,0.010526315789473684,1
12886,39,1,775.0,47,416,39,775.0,416.0,0.02564102564102564,0
12887,203,1,222.4,13,100,203,222.4,100.0,0.0049261083743842365,1
12888,33,2,354.12,4,76,74,177.06,38.0,0.02702702702702703,1
12889,200,4,385.46000000000004,25,124,321,96.36500000000001,31.0,0.012461059190031152,1
12890,206,1,329.3,56,201,206,329.3,201.0,0.0048543689320388345,0
12891,5,11,840.5,2,2325,478,76.4090909090909,211.36363636363637,0.02301255230125523,1
12892,216,1,263.38,18,140,216,263.38,140.0,0.004629629629629629,1
12894,394,1,157.35,21,33,394,157.35,33.0,0.0025380710659898475,1
12897,24,4,514.25,10,249,363,128.5625,62.25,0.011019283746556474,1
12898,283,2,296.21000000000004,27,235,479,148.10500000000002,117.5,0.0041753653444676405,1
12899,233,1,366.4,17,108,233,366.4,108.0,0.004291845493562232,1
12900,241,1,340.33,13,139,241,340.33,139.0,0.004149377593360996,1
12901,3,12,8061.8,22,8191,90,671.8166666666667,682.5833333333334,0.13333333333333333,0
12902,84,1,138.68,10,66,84,138.68,66.0,0.011904761904761904,1
12903,248,1,833.53,41,493,248,833.53,493.0,0.004032258064516129,1
12905,396,2,1018.42,52,532,501,509.21,266.0,0.003992015968063872,1
12907,215,2,508.91,23,177,313,254.455,88.5,0.006389776357827476,1
12908,132,4,1344.0,1,2400,449,336.0,600.0,0.008908685968819599,0
12909,21,6,2452.89,98,1454,473,408.815,242.33333333333334,0.012684989429175475,0
12910,17,8,3863.98,53,2594,440,482.9975,324.25,0.01818181818181818,0
12911,371,1,1651.72,220,807,371,1651.72,807.0,0.0026954177897574125,1
12913,102,11,5083.62,31,2158,558,462.1472727272727,196.1818181818182,0.01971326164874552,0
12914,220,1,223.98,9,336,220,223.98,336.0,0.004545454545454545,1
12915,192,3,1010.75,40,400,408,336.9166666666667,133.33333333333334,0.007352941176470588,0
12916,21,6,3786.36,75,1418,504,631.0600000000001,236.33333333333334,0.011904761904761904,0
12917,219,5,3765.2,44,984,549,753.04,196.8,0.009107468123861567,0
12920,390,3,323.86,32,292,544,107.95333333333333,97.33333333333333,0.0055147058823529415,0
12921,4,52,25405.27,232,16025,557,488.56288461538463,308.1730769230769,0.0933572710951526,0
12923,209,2,597.6,28,162,394,298.8,81.0,0.005076142131979695,0
12924,17,11,2183.02,44,1226,550,198.45636363636365,111.45454545454545,0.02,0
12925,412,1,35.28,5,108,412,35.28,108.0,0.0024271844660194173,0
12926,230,4,1523.59,201,752,544,380.8975,188.0,0.007352941176470588,1
12927,214,1,197.31,11,145,214,197.31,145.0,0.004672897196261682,1
12928,61,9,3022.23,76,1913,369,335.80333333333334,212.55555555555554,0.024390243902439025,0
12929,131,1,117.85,8,37,131,117.85,37.0,0.007633587786259542,1
12931,23,49,54212.08,23,38172,558,1106.3689795918367,779.0204081632653,0.08781362007168458,0
12932,358,8,1698.56,69,1609,487,212.32,201.125,0.01642710472279261,1
12933,103,6,1139.85,159,515,548,189.975,85.83333333333333,0.010948905109489052,0
12934,556,1,181.65,2,31,556,181.65,31.0,0.0017985611510791368,1
12935,23,10,2949.39,78,1976,426,294.93899999999996,197.6,0.023474178403755867,0
12937,16,7,2021.57,81,1244,555,288.79571428571427,177.71428571428572,0.012612612612612612,0
12939,92,15,20911.32,24,8276,516,1394.088,551.7333333333333,0.029069767441860465,0
12941,543,1,377.49,27,381,543,377.49,381.0,0.001841620626151013,1
12942,17,2,655.27,23,173,185,327.635,86.5,0.010810810810810811,0
12943,377,2,496.5,22,222,425,248.25,111.0,0.004705882352941176,1
12944,174,1,286.95,14,145,174,286.95,145.0,0.005747126436781609,0
12945,107,2,900.11,47,446,475,450.055,223.0,0.004210526315789474,1
12946,256,1,324.45,20,149,256,324.45,149.0,0.00390625,1
12947,1,5,1683.73,73,1265,192,336.746,253.0,0.026041666666666668,0
12948,34,5,1138.74,53,612,557,227.748,122.4,0.008976660682226212,0
12949,25,17,13610.18,311,7131,555,800.5988235294118,419.47058823529414,0.03063063063063063,0
12951,23,13,2774.53,101,1432,518,213.42538461538464,110.15384615384616,0.025096525096525095,0
12953,341,1,498.96000000000004,31,280,341,498.96000000000004,280.0,0.002932551319648094,0
12954,458,1,162.45,10,83,458,162.45,83.0,0.002183406113537118,1
12955,23,3,697.42,27,548,87,232.47333333333333,182.66666666666666,0.034482758620689655,0
12956,125,4,521.89,42,340,543,130.4725,85.0,0.007366482504604052,1
12957,5,9,6404.72,296,3385,548,711.6355555555556,376.1111111111111,0.016423357664233577,0
12958,219,2,467.34,45,118,402,233.67,59.0,0.004975124378109453,1
12959,303,1,150.95,8,109,303,150.95,109.0,0.0033003300330033004,1
12960,233,4,1322.07,49,1379,480,330.5175,344.75,0.008333333333333333,1
12961,198,1,211.99,37,180,198,211.99,180.0,0.005050505050505051,1
12963,185,5,2110.76,74,1100,338,422.15200000000004,220.0,0.014792899408284023,0
12964,256,1,132.24,26,56,256,132.24,56.0,0.00390625,1
12967,177,3,4306.92,47,1272,203,1435.64,424.0,0.014778325123152709,1
12969,422,1,122.45,5,55,422,122.45,55.0,0.002369668246445498,1
12970,141,8,1070.87,180,692,554,133.85875,86.5,0.01444043321299639,0
12971,9,71,9642.220000000001,77,8830,543,135.80591549295775,124.36619718309859,0.13075506445672191,0
12972,233,4,1161.2,69,844,480,290.3,211.0,0.008333333333333333,1
12973,233,1,385.55,6,31,233,385.55,31.0,0.004291845493562232,1
12974,17,2,408.95,27,104,385,204.475,52.0,0.005194805194805195,1
12975,256,6,2100.09,92,911,553,350.01500000000004,151.83333333333334,0.0108499095840868,1
12976,31,8,3156.38,106,2684,484,394.5475,335.5,0.01652892561983471,1
12977,321,3,474.64,45,116,330,158.21333333333334,38.666666666666664,0.00909090909090909,0
12978,204,5,2502.82,126,1394,549,500.564,278.8,0.009107468123861567,1
12979,548,1,517.7,56,520,548,517.7,520.0,0.0018248175182481751,1
12980,7,19,14329.86,7,1550,557,754.2031578947368,81.57894736842105,0.03411131059245961,0
12982,62,8,2744.81,139,1729,425,343.10125,216.125,0.018823529411764704,1
12983,417,1,490.08000000000004,30,638,417,490.08000000000004,638.0,0.002398081534772182,1
12986,248,10,2729.84,61,1164,507,272.98400000000004,116.4,0.01972386587771203,1
12987,17,4,1057.81,48,474,508,264.4525,118.5,0.007874015748031496,0
12988,111,1,505.82,75,126,111,505.82,126.0,0.009009009009009009,1
12989,19,25,9955.58,23,5462,548,398.2232,218.48,0.04562043795620438,0
12990,4,6,809.9,6,410,439,134.98333333333332,68.33333333333333,0.01366742596810934,0
12991,208,1,261.06,14,78,208,261.06,78.0,0.004807692307692308,0
12992,544,1,93.35000000000001,6,21,544,93.35000000000001,21.0,0.001838235294117647,1
12993,27,6,1020.17,54,603,479,170.02833333333334,100.5,0.012526096033402923,0
12994,88,1,352.6,22,166,88,352.6,166.0,0.011363636363636364,0
12996,195,1,355.5,22,122,195,355.5,122.0,0.005128205128205128,1
12997,55,6,1492.49,52,822,432,248.74833333333333,137.0,0.013888888888888888,0
12998,312,3,920.08,58,1124,473,306.6933333333333,374.6666666666667,0.006342494714587738,1
12999,15,3,455.88,25,342,65,151.96,114.0,0.046153846153846156,1
13000,79,3,956.1800000000001,56,476,544,318.7266666666667,158.66666666666666,0.0055147058823529415,0
13001,4,30,22069.18,295,12427,555,735.6393333333333,414.23333333333335,0.05405405405405406,0
13002,137,3,414.13,19,201,254,138.04333333333332,67.0,0.011811023622047244,1
13003,34,1,59.050000000000004,4,31,34,59.050000000000004,31.0,0.029411764705882353,0
13004,3,26,8755.96,322,6420,544,336.7676923076923,246.92307692307693,0.04779411764705882,0
13005,65,3,807.63,38,425,276,269.21,141.66666666666666,0.010869565217391304,0
13007,399,1,175.25,11,59,399,175.25,59.0,0.002506265664160401,1
13008,142,3,612.13,31,379,542,204.04333333333332,126.33333333333333,0.005535055350553505,1
13009,492,1,234.0,4,120,492,234.0,120.0,0.0020325203252032522,1
13010,193,2,330.12,10,323,468,165.06,161.5,0.004273504273504274,1
13011,191,1,101.10000000000001,3,26,191,101.10000000000001,26.0,0.005235602094240838,1
13012,32,6,2018.38,67,1052,411,336.3966666666667,175.33333333333334,0.014598540145985401,0
13013,32,20,10187.12,246,5473,545,509.35600000000005,273.65,0.03669724770642202,0
13014,39,4,3242.83,124,1463,252,810.7075,365.75,0.015873015873015872,0
13015,16,10,5003.18,202,2623,422,500.31800000000004,262.3,0.023696682464454975,0
13018,15,18,6159.42,285,3973,468,342.19,220.72222222222223,0.038461538461538464,0
13019,198,6,1229.95,46,397,552,204.99166666666667,66.16666666666667,0.010869565217391304,1
13020,382,2,618.96,38,278,479,309.48,139.0,0.0041753653444676405,1
13021,35,11,3035.86,106,1548,554,275.98727272727274,140.72727272727272,0.019855595667870037,0
13022,249,1,50.3,4,34,249,50.3,34.0,0.004016064257028112,1
13023,348,1,651.13,35,293,348,651.13,293.0,0.0028735632183908046,0
13024,290,2,555.87,26,181,401,277.935,90.5,0.004987531172069825,1
13025,551,1,323.39,13,241,551,323.39,241.0,0.0018148820326678765,1
13026,40,6,1001.44,25,1194,546,166.90666666666667,199.0,0.01098901098901099,0
13027,53,16,14167.2,7,35160,508,885.45,2197.5,0.031496062992125984,0
13029,172,3,1062.3,6,90,342,354.09999999999997,30.0,0.008771929824561403,0
13030,187,1,804.72,50,348,187,804.72,348.0,0.0053475935828877,0
13031,226,5,3292.84,275,2309,373,658.568,461.8,0.013404825737265416,1
13032,212,7,1805.78,110,899,279,257.9685714285714,128.42857142857142,0.025089605734767026,0
13033,176,2,220.55,12,98,249,110.275,49.0,0.008032128514056224,1
13034,188,2,445.77,16,269,220,222.885,134.5,0.00909090909090909,0
13035,80,2,775.32,22,494,250,387.66,247.0,0.008,0
13036,504,1,307.1,6,38,504,307.1,38.0,0.001984126984126984,1
13037,38,11,3611.2000000000003,174,1993,555,328.2909090909091,181.1818181818182,0.01981981981981982,0
13038,3,2,591.76,22,280,110,295.88,140.0,0.01818181818181818,0
13039,403,4,1010.73,37,290,541,252.6825,72.5,0.0073937153419593345,1
13041,270,4,799.13,23,335,409,199.7825,83.75,0.009779951100244499,1
13042,417,3,1488.59,164,812,551,496.19666666666666,270.6666666666667,0.0054446460980036296,1
13043,92,1,516.42,13,254,92,516.42,254.0,0.010869565217391304,1
13044,110,11,4848.05,356,2548,519,440.7318181818182,231.63636363636363,0.02119460500963391,1
13045,221,2,503.64,25,184,305,251.82,92.0,0.006557377049180328,0
13046,85,2,517.66,31,317,275,258.83,158.5,0.007272727272727273,0
13047,38,20,7229.3,147,2719,543,361.46500000000003,135.95,0.03683241252302026,0
13048,57,7,3153.14,115,2086,500,450.4485714285714,298.0,0.014,0
13049,137,3,905.34,12,430,220,301.78000000000003,143.33333333333334,0.013636363636363636,0
13050,4,27,9827.57,482,5464,543,363.98407407407404,202.37037037037038,0.049723756906077346,0
13051,398,2,155.8,4,72,439,77.9,36.0,0.004555808656036446,1
13052,31,7,3118.48,160,1423,474,445.4971428571429,203.28571428571428,0.014767932489451477,1
13053,441,1,127.65,17,47,441,127.65,47.0,0.0022675736961451248,1
13055,33,2,1451.56,99,1179,249,725.78,589.5,0.008032128514056224,0
13056,370,1,209.48,18,158,370,209.48,158.0,0.002702702702702703,1
13057,349,3,709.59,34,456,451,236.53,152.0,0.0066518847006651885,1
13059,69,10,2291.77,155,860,438,229.177,86.0,0.0228310502283105,1
13060,73,1,307.53,15,123,73,307.53,123.0,0.0136986301369863,1
13062,10,1,346.98,11,343,10,346.98,343.0,0.1,1
13063,300,1,188.4,12,116,300,188.4,116.0,0.0033333333333333335,1
13064,146,3,764.55,21,214,411,254.85,71.33333333333333,0.0072992700729927005,0
13065,192,5,1260.91,49,455,367,252.18200000000002,91.0,0.013623978201634877,1
13067,229,2,393.05,13,99,265,196.525,49.5,0.007547169811320755,0
13068,139,1,165.0,1,100,139,165.0,100.0,0.007194244604316547,0
13069,0,30,8090.76,528,12366,362,269.692,412.2,0.08287292817679558,0
13070,11,4,751.7,12,372,551,187.925,93.0,0.007259528130671506,1
13071,431,1,129.22,12,30,431,129.22,30.0,0.002320185614849188,1
13072,86,1,177.15,7,69,86,177.15,69.0,0.011627906976744186,1
13073,230,2,418.08,25,261,257,209.04,130.5,0.007782101167315175,1
13074,330,4,1378.74,26,826,543,344.685,206.5,0.007366482504604052,1
13076,277,1,135.4,9,44,277,135.4,44.0,0.0036101083032490976,1
13077,109,10,2902.54,176,2515,548,290.254,251.5,0.01824817518248175,0
13078,20,41,21371.670000000002,131,7993,558,521.260243902439,194.9512195121951,0.07347670250896057,0
13079,236,1,199.08,11,96,236,199.08,96.0,0.00423728813559322,0
13080,220,3,222.65,11,73,428,74.21666666666667,24.333333333333332,0.007009345794392523,0
13081,37,24,45331.28,628,31931,550,1888.8033333333333,1330.4583333333333,0.04363636363636364,0
13082,55,17,5682.3,86,6979,536,334.2529411764706,410.52941176470586,0.03171641791044776,0
13083,244,1,91.67999999999999,4,120,244,91.67999999999999,120.0,0.004098360655737705,0
13084,311,1,122.39999999999999,2,144,311,122.39999999999999,144.0,0.003215434083601286,1
13085,114,7,2295.3,46,900,558,327.90000000000003,128.57142857142858,0.012544802867383513,0
13086,202,1,439.33000000000004,47,155,202,439.33000000000004,155.0,0.0049504950495049506,1
13087,545,1,313.64,15,86,545,313.64,86.0,0.001834862385321101,1
13088,236,1,236.11,19,76,236,236.11,76.0,0.00423728813559322,1
13089,5,160,87352.62,699,44711,556,545.9538749999999,279.44375,0.28776978417266186,0
13090,58,16,8270.92,111,1904,313,516.9325,119.0,0.051118210862619806,0
13091,549,1,762.98,23,872,549,762.98,872.0,0.0018214936247723133,0
13092,31,11,2102.2,48,480,487,191.1090909090909,43.63636363636363,0.022587268993839837,0
13093,95,55,54943.65,199,26227,555,998.9754545454546,476.8545454545455,0.0990990990990991,1
13094,11,9,1598.88,5,1320,208,177.65333333333334,146.66666666666666,0.04326923076923077,0
13096,213,1,419.70000000000005,1,6,213,419.70000000000005,6.0,0.004694835680751174,1
13097,52,22,10014.3,337,4246,557,455.19545454545454,193.0,0.03949730700179533,0
13098,5,9,7734.97,95,4354,136,859.4411111111111,483.77777777777777,0.0661764705882353,0
13101,53,4,695.4,48,478,500,173.85,119.5,0.008,1
13102,18,28,9041.99,168,4871,401,322.92821428571426,173.96428571428572,0.06982543640897755,0
13103,257,2,465.70000000000005,21,344,396,232.85000000000002,172.0,0.005050505050505051,0
13104,86,5,824.34,5,462,472,164.868,92.4,0.01059322033898305,0
13105,255,1,72.0,1,100,255,72.0,100.0,0.00392156862745098,1
13106,232,1,526.96,15,213,232,526.96,213.0,0.004310344827586207,0
13107,153,6,4288.29,113,3491,493,714.715,581.8333333333334,0.012170385395537525,0
13108,192,2,1098.52,27,1043,254,549.26,521.5,0.007874015748031496,1
13109,370,1,347.49,23,237,370,347.49,237.0,0.002702702702702703,0
13110,76,8,2201.29,128,580,557,275.16125,72.5,0.01436265709156194,0
13111,538,1,321.88000000000005,12,180,538,321.88000000000005,180.0,0.0018587360594795538,1
13112,360,1,20.6,2,11,360,20.6,11.0,0.002777777777777778,1
13113,12,29,15213.24,155,3560,440,524.5944827586206,122.75862068965517,0.0659090909090909,0
13114,550,1,234.38,16,74,550,234.38,74.0,0.0018181818181818182,1
13115,3,7,4078.4700000000003,161,2988,418,582.6385714285715,426.85714285714283,0.01674641148325359,0
